"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Services","Meets criteria for promoting interoperability of EHRs","Hospital overall rating","Hospital overall rating footnote","MORT Group Measure Count","Count of Facility MORT Measures","Count of MORT Measures Better","Count of MORT Measures No Different","Count of MORT Measures Worse","MORT Group Footnote","Safety Group Measure Count","Count of Facility Safety Measures","Count of Safety Measures Better","Count of Safety Measures No Different","Count of Safety Measures Worse","Safety Group Footnote","READM Group Measure Count","Count of Facility READM Measures","Count of READM Measures Better","Count of READM Measures No Different","Count of READM Measures Worse","READM Group Footnote","Pt Exp Group Measure Count","Count of Facility Pt Exp Measures","Pt Exp Group Footnote","TE Group Measure Count","Count of Facility TE Measures","TE Group Footnote"
100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,Palm Beach,(561) 498-4440,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,7,1,6,0,,8,7,2,4,1,,11,9,0,7,2,,8,8,,14,8,
100259,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,33573,Hillsborough,(813) 634-3301,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,6,0,6,0,,8,7,0,7,0,,11,8,0,6,2,,8,8,,14,8,
100260,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCIE,FL,34952,Saint Lucie,(772) 335-4000,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,6,0,6,0,,8,7,0,7,0,,11,7,0,0,7,,8,8,,14,9,
100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,34613,Hernando,(352) 596-6632,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,7,0,6,1,,8,7,1,6,0,,11,9,0,6,3,,8,8,,14,10,
100265,MORTON PLANT MEASE HEALTHCARE COUNTRYSIDE,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,FL,34695,Pinellas,(727) 734-6950,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,6,0,5,1,,8,8,2,6,0,,11,10,2,8,0,,8,8,,14,11,
100266,GULF BREEZE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,32561,Santa Rosa,(850) 934-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,5,,7,5,1,4,0,,8,4,0,4,0,,11,7,2,5,0,,8,8,,14,11,
100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,Sarasota,(941) 475-6571,Acute Care Hospitals,Proprietary,Yes,Y,4,,7,5,0,4,1,,8,5,1,4,0,,11,7,1,6,0,,8,8,,14,7,
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,33428,Palm Beach,(561) 488-8100,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,5,0,5,0,,8,7,1,6,0,,11,7,0,5,2,,8,8,,14,8,
100269,PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,33470,Palm Beach,(561) 753-4245,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,6,0,6,0,,8,7,1,6,0,,11,7,0,3,4,,8,8,,14,9,
100275,WELLINGTON REGIONAL MEDICAL CENTER LLC,10101 FOREST HILL BLVD,WELLINGTON,FL,33414,Palm Beach,(561) 798-8500,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,6,0,6,0,,8,8,2,6,0,,11,8,0,6,2,,8,8,,14,7,
100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,Broward,(954) 344-3121,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,,7,4,0,4,0,,8,8,1,7,0,,11,7,0,5,2,,8,8,,14,10,
100277,DOUGLAS GARDENS HOSPITAL,5200 NE 2ND AVE,MIAMI,FL,33137,Miami-Dade,(305) 751-8626,Acute Care Hospitals,Voluntary non-profit - Private,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,1,0,1,0,,8,Not Available,5,14,Not Available,5
100281,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,FL,33028,Broward,(954) 436-5000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4,,7,6,1,5,0,,8,8,1,5,2,,11,10,0,8,2,,8,8,,14,12,
100284,KERALTY HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,Miami-Dade,(305) 263-9270,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,4,1,3,0,,8,5,2,3,0,,11,5,0,1,4,,8,Not Available,5,14,4,
100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,33029,Broward,(954) 538-4810,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,5,,7,5,0,5,0,,8,8,1,7,0,,11,6,0,6,0,,8,8,,14,9,
100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,34119,Collier,(239) 348-4000,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,6,0,6,0,,8,7,4,3,0,,11,8,0,6,2,,8,8,,14,11,
100287,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,33401,Palm Beach,(561) 655-5511,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,6,0,5,1,,8,8,0,8,0,,11,8,0,7,1,,8,8,,14,9,
100288,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,33407,Palm Beach,(561) 840-6202,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,5,0,4,1,,8,7,1,5,1,,11,6,0,6,0,,8,8,,14,6,
100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,33331,Broward,(954) 689-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,8,2,6,0,,11,11,0,10,1,,8,8,,14,10,
100290,"VILLAGES REGIONAL HOSPITAL, THE",1451 EL CAMINO REAL,THE VILLAGES,FL,32159,Lake,(352) 751-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,5,1,,8,7,0,7,0,,11,8,0,5,3,,8,8,,14,10,
100291,MELBOURNE REGIONAL MEDICAL CENTER,250 NORTH WICKHAM ROAD,MELBOURNE,FL,32935,Brevard,(321) 752-1200,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,5,0,5,0,,8,4,1,3,0,,11,8,0,7,1,,8,8,,14,9,
100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,Walton,(850) 278-3600,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,5,0,5,0,,8,6,1,5,0,,11,8,1,7,0,,8,8,,14,10,
100296,DOCTORS HOSPITAL,5000 UNIVERSITY DR,CORAL GABLES,FL,33146,Miami-Dade,(305) 666-2111,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,5,,7,4,1,3,0,,8,6,0,6,0,,11,7,0,7,0,,8,8,,14,6,
100298,FLORIDA STATE HOSPITAL UNIT 31 MED,100 N MAIN ST,CHATTAHOOCHEE,FL,32324,Gadsden,(850) 663-7536,Acute Care Hospitals,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,34202,Manatee,(941) 782-2100,Acute Care Hospitals,Proprietary,Yes,Y,5,,7,6,0,6,0,,8,6,1,4,1,,11,8,3,4,1,,8,8,,14,9,
100302,ST CLOUD REGIONAL MEDICAL CENTER,2906 17TH STREET,SAINT CLOUD,FL,34769,Osceola,(407) 498-3432,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,5,0,5,0,,8,4,1,3,0,,11,7,0,6,1,,8,8,,14,10,
100307,ASCENSION ST VINCENT'S SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,32216,Duval,(904) 296-3700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,0,6,0,,8,7,2,5,0,,11,8,2,5,1,,8,8,,14,9,
100313,ASCENSION SACRED HEART GULF,3801 E HWY 98,PORT SAINT JOE,FL,32456,Gulf,(850) 229-5600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,3,0,3,0,,8,1,0,1,0,,11,5,0,5,0,,8,Not Available,5,14,6,
100314,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,MIAMI,FL,33196,Miami-Dade,(786) 467-2011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,4,1,3,0,,8,6,1,4,1,,11,6,0,5,1,,8,8,,14,11,
100315,VIERA HOSPITAL,8745 N WICKHAM RD,MELBOURNE,FL,32940,Brevard,(321) 434-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,5,0,,8,4,0,4,0,,11,8,0,7,1,,8,8,,14,10,
100316,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,32907,Brevard,(321) 434-8000,Acute Care Hospitals,Proprietary,Yes,Y,5,,7,5,0,5,0,,8,5,0,5,0,,11,8,0,8,0,,8,8,,14,10,
100319,ADVENTHEALTH WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,Pasco,(813) 929-5490,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,6,0,6,0,,8,6,1,5,0,,11,8,1,7,0,,8,8,,14,9,
100320,POINCIANA MEDICAL CENTER,325 CYPRESS PKWY,KISSIMMEE,FL,34758,Osceola,(407) 530-2000,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,5,0,5,0,,8,3,0,3,0,,11,6,0,5,1,,8,8,,14,10,
100321,ASCENSION ST VINCENT'S CLAY COUNTY,1670 ST VINCENTS WAY,MIDDLEBURG,FL,32068,Clay,(904) 602-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,5,1,4,0,,8,7,1,6,0,,11,8,3,5,0,,8,8,,14,11,
100329,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,32765,Seminole,(407) 890-2100,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,4,0,4,0,,8,4,0,4,0,,11,4,0,4,0,,8,8,,14,8,
100330,HALIFAX HEALTH /UF HEALTH MEDICAL CENTER OF DELTON,3300 HALIFAX CROSSINGS BLVD,DELTONA,FL,32725,Volusia,(386) 425-4806,Acute Care Hospitals,Government - Local,Yes,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,14,Not Available,5
101300,ADVENTHEALTH WAUCHULA,735 S 5TH AVE,WAUCHULA,FL,33873,Hardee,(863) 773-3101,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,,7,3,0,3,0,,8,1,0,1,0,,11,4,0,4,0,,8,8,,14,5,
101303,LAKE BUTLER HOSPITAL,850 E MAIN ST,LAKE BUTLER,FL,32054,Union,(386) 496-2323,Critical Access Hospitals,Proprietary,No,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,14,1,
101304,CALHOUN-LIBERTY HOSPITAL,20370 NE BURNS AVE,BLOUNTSTOWN,FL,32424,Calhoun,(850) 674-5411,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,14,Not Available,5
101305,GEORGE E WEEMS MEMORIAL HOSPITAL,135 AVE G,APALACHICOLA,FL,32320,Franklin,(850) 653-8853,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,14,Not Available,5
101307,DOCTORS MEMORIAL HOSPITAL,2600 HOSPITAL DR,BONIFAY,FL,32425,Holmes,(850) 547-1120,Critical Access Hospitals,Government - Hospital District or Authority,No,Y,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,14,4,
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,1360 BRICKYARD RD,CHIPLEY,FL,32428,Washington,(850) 638-1610,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,2,17,7,3,0,3,0,,8,1,0,1,0,,11,4,0,4,0,,8,8,,14,1,
101309,HENDRY REGIONAL MEDICAL CENTER,524 W SAGAMORE AVE,CLEWISTON,FL,33440,Hendry,(863) 902-3033,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,5,1,4,0,,8,Not Available,5,14,5,
101311,MADISON COUNTY MEMORIAL HOSPITAL,224 NW CRANE AVE,MADISON,FL,32340,Madison,(850) 973-2271,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,14,Not Available,5
101312,FISHERMEN'S COMMUNITY HOSPITAL,3301 OVERSEAS HWY,MARATHON,FL,33050,Monroe,(305) 743-5533,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,14,5,
101313,MARINERS HOSPITAL,91500 OVERSEAS HIGHWAY,TAVERNIER,FL,33070,Monroe,(305) 434-3000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,8,1,7,0,,8,Not Available,5,14,10,
103300,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,501 SIXTH AVENUE SOUTH,SAINT PETERSBURG,FL,33701,Pinellas,(713) 898-7451,Childrens,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
103301,NICKLAUS CHILDREN'S HOSPITAL,3100 SW 62ND AVE,MIAMI,FL,33155,Miami-Dade,(305) 666-6511,Childrens,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
103304,NEMOURS CHILDREN'S HOSPITAL,6535 NEMOURS PKWY,ORLANDO,FL,32827,Orange,(407) 567-4000,Childrens,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104000,FLORIDA STATE HOSPITAL UNIT 14 PSYCH,100 N MAIN ST,CHATTAHOOCHEE,FL,32324,Gadsden,(850) 663-7536,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104001,SOUTH FLORIDA STATE HOSPITAL,800 E CYPRESS DR,PEMBROKE PINES,FL,33025,Broward,(305) 967-7000,Psychiatric,Government - State,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104007,NORTHEAST FLORIDA STATE HOSPITAL,7487 S STATE RD 121,MACCLENNY,FL,32063,Baker,(904) 330-2001,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104016,RIVER POINT BEHAVIORAL HEALTH,6300 BEACH BLVD,JACKSONVILLE,FL,32216,Duval,(904) 724-9202,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104017,WINDMOOR HEALTHCARE OF CLEARWATER,11300 US 19 N,CLEARWATER,FL,33764,Pinellas,(727) 541-2646,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104018,LIFESTREAM BEHAVIORAL CENTER,2020 TALLY RD,LEESBURG,FL,34748,Lake,(352) 315-7800,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104024,"CIRCLES OF CARE, INC",400 E SHERIDAN RD,MELBOURNE,FL,32901,Brevard,(321) 984-4900,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,5757 N DIXIE HWY,OAKLAND PARK,FL,33334,Broward,(954) 734-2000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104027,WEST FLORIDA COMMUNITY CARE CENTER,5500 STEWART ST,MILTON,FL,32570,Santa Rosa,(904) 623-4990,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104040,CENTERSTONE OF FLORIDA,2020 26TH AVE E,BRADENTON,FL,34208,Manatee,(941) 782-4299,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104049,SOUTHERN WINDS,4225 W 20TH AVE,HIALEAH,FL,33012,Miami-Dade,(305) 558-9700,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104057,SPRINGBROOK HOSPITAL,7007 GROVE RD,BROOKSVILLE,FL,34609,Hernando,(352) 596-4306,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104059,EASTSIDE PSYCHIATRIC HOSPITAL,"2634B CAPITAL CIRCLE NE, 2ND FLR",TALLAHASSEE,FL,32308,Leon,(904) 487-2930,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104063,"WILLOUGH AT NAPLES, THE",9001 TAMIAMI TRAIL EAST,NAPLES,FL,34113,Collier,(941) 775-4500,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104067,ASPIRE HEALTH PARTNERS,1800 MERCY DR,ORLANDO,FL,32808,Orange,(407) 875-3700,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104069,WEKIVA SPRINGS,3947 SALISBURY RD,JACKSONVILLE,FL,32216,Duval,(904) 296-3533,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104070,PORT ST LUCIE HOSPITAL,2550 SE WALTON RD,PORT SAINT LUCIE,FL,34952,Saint Lucie,(772) 335-0400,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104071,THE VINES HOSPITAL,3130 SW 27TH AVE,OCALA,FL,34474,Marion,(352) 671-3130,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104072,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,6601 CENTRAL FLORIDA PARKWAY,ORLANDO,FL,32821,Orange,(407) 370-0111,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104073,EMERALD COAST BEHAVIORAL HOSPITAL,1940 HARRISON AVE,PANAMA CITY,FL,32405,Bay,(850) 763-0017,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104074,PARK ROYAL HOSPITAL,9241 PARK ROYAL DR,FORT MYERS,FL,33908,Lee,(239) 332-0125,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104075,NORTH TAMPA BEHAVIORAL HEALTH,29910 SR 56,WESLEY CHAPEL,FL,33543,Pasco,(813) 333-0000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104076,UNIVERSITY BEHAVIORAL CENTER,2500 DISCOVERY DRIVE,ORLANDO,FL,32826,Orange,(407) 281-7000,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104078,SUNCOAST BEHAVIORAL HEALTH CENTER,4480 51ST ST W,BRADENTON,FL,34210,Manatee,(941) 251-5000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104079,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SRVS,1201 N 37TH AVE,HOLLYWOOD,FL,33021,Miami-Dade,(954) 962-1355,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104080,CORAL SHORES BEHAVIORAL HEALTH,5995 SE COMMUNITY DRIVE,STUART,FL,34997,Martin,(727) 424-3427,Psychiatric,Voluntary non-profit - Other,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104081,BLACKBERRY CENTER - OGLETHORPE OF ORLANDO,91 BEEHIVE CIR,SAINT CLOUD,FL,34769,Osceola,(321) 805-5090,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104082,PALM POINT BEHAVIORAL HEALTH,2355 TRUMAN SCARBOROUGH WAY,TITUSVILLE,FL,32796,Brevard,(321) 603-6550,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
110001,HAMILTON MEDICAL CENTER,1200 MEMORIAL DRIVE,DALTON,GA,30720,Whitfield,(706) 272-6105,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,6,0,6,0,,8,7,1,5,1,,11,10,0,10,0,,8,8,,14,13,
110002,UPSON REGIONAL MEDICAL CENTER,801 W GORDON STREET,THOMASTON,GA,30286,Upson,(706) 647-8111,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,,7,5,0,4,1,,8,4,0,4,0,,11,6,0,6,0,,8,8,,14,10,
110003,MAYO CLINIC HEALTH SYSTEM IN WAYCROSS,1900 TEBEAU STREET,WAYCROSS,GA,31501,Ware,(912) 287-2500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,5,0,5,0,,8,6,1,5,0,,11,10,0,7,3,,8,8,,14,12,
110005,NORTHSIDE HOSPITAL FORSYTH,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,GA,30041,Forsyth,(770) 844-3200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,6,0,6,0,,8,8,4,4,0,,11,10,2,8,0,,8,8,,14,12,
